Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
ARC,"ARC Document Solutions, Inc.",5.17,$237.69M,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/arc
ARCX,Arc Logistic Partners LP,16.5,$318.49M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/arcx
MT,ArcelorMittal,8.04,$24.58B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mt
ARH^C,Arch Capital Group Ltd.,25.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arh^c
ARCH,"Arch Coal, Inc.",74.98,$1.87B,2016,Energy,Coal Mining,http://www.nasdaq.com/symbol/arch
ADM,Archer-Daniels-Midland Company,43.56,$25.06B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm
AROC,"Archrock, Inc.",15.35,$1.07B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aroc
ARNC,Arconic Inc.,21.13,$9.27B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arnc
ARNC^B,Arconic Inc.,34.1999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arnc^b
ARCO,Arcos Dorados Holdings Inc.,5.7,$1.2B,2011,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arco
ASC,Ardmore Shipping Corporation,7.7,$258.53M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/asc
AFC,Ares Capital Corporation,25.54,$204.32M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afc
ARU,Ares Capital Corporation,26.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aru
ACRE,Ares Commercial Real Estate Corporation,13.93,$396.76M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acre
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",15.31,$352M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ardc
ARES,Ares Management L.P.,17.55,$3.71B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/ares
ARES^A,Ares Management L.P.,25.3998,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ares^a
AGX,"Argan, Inc.",70.7,$1.08B,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/agx
ANET,"Arista Networks, Inc.",100.27,$7.04B,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet
AI,Arlington Asset Investment Corp,15.23,$350.78M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ai
AIC,Arlington Asset Investment Corp,23.37,n/a,2015,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aic
AIW,Arlington Asset Investment Corp,23.2643,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aiw
AHH,"Armada Hoffler Properties, Inc.",14.35,$522.7M,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/ahh
ARR,"ARMOUR Residential REIT, Inc.",21.65,$795.79M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arr
ARR^A,"ARMOUR Residential REIT, Inc.",24.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^a
ARR^B,"ARMOUR Residential REIT, Inc.",23.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^b
AFI,"Armstrong Flooring, Inc.",20.31,$565.17M,2016,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/afi
AWI,Armstrong World Industries Inc,39.7,$2.19B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/awi
ARW,"Arrow Electronics, Inc.",73.81,$6.61B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/arw
AJG,Arthur J. Gallagher & Co.,52.81,$9.41B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ajg
APAM,Artisan Partners Asset Management Inc.,28.85,$2.15B,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/apam
ASA,ASA Gold and Precious Metals Limited,11.91,$229.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asa
ABG,Asbury Automotive Group Inc,63.65,$1.41B,2002,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/abg
AHP,"Ashford Hospitality Prime, Inc.",13.85,$359.67M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ahp
AHP^B,"Ashford Hospitality Prime, Inc.",22.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahp^b
AHT,Ashford Hospitality Trust Inc,7.7,$740.58M,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aht
AHT^A,Ashford Hospitality Trust Inc,25.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^a
AHT^D,Ashford Hospitality Trust Inc,25.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^d
AHT^F,Ashford Hospitality Trust Inc,23.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^f
AHT^G,Ashford Hospitality Trust Inc,22.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^g
ASH,Ashland Global Holdings Inc.,111.28,$6.92B,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/ash
APB,"Asia Pacific Fund, Inc. (The)",10.15,$104.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apb
GRR,"Asia Tigers Fund, Inc. (The)",9.5744,$33.3M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grr
ASPN,"Aspen Aerogels, Inc.",4.27,$99.78M,2014,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/aspn
AHL,Aspen Insurance Holdings Limited,56.05,$3.38B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ahl
AHL^B,Aspen Insurance Holdings Limited,25.6015,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^b
AHL^C,Aspen Insurance Holdings Limited,26.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^c
AHL^D,Aspen Insurance Holdings Limited,23.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^d
ASB,Associated Banc-Corp,25.15,$3.78B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asb
ASB^C,Associated Banc-Corp,25.6613,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^c
ASB^D,Associated Banc-Corp,22.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^d
AC,"Associated Capital Group, Inc.",34.3,$869.2M,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ac
AIZ,"Assurant, Inc.",94.83,$5.41B,2004,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/aiz
AGO,Assured Guaranty Ltd.,39.2,$5.11B,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ago
AGO^B,Assured Guaranty Ltd.,25.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^b
AGO^E,Assured Guaranty Ltd.,25.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^e
AGO^F,Assured Guaranty Ltd.,24.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^f
AF,Astoria Financial Corporation,18.75,$1.9B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/af
AF^C,Astoria Financial Corporation,25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/af^c
AZN,Astrazeneca PLC,28.58,$72.31B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azn
HOME,At Home Group Inc.,14.47,$873.51M,2016,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/home
T,AT&T Inc.,40.96,$251.54B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t
ATTO,Atento S.A.,9.3,$686.21M,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atto
ATH,Athene Holding Ltd.,46.94,$10.69B,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/ath
ATKR,Atkore International Group Inc.,25.23,$1.58B,2016,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/atkr
AT,Atlantic Power Corporation,2.5,$286.99M,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/at
ATO,Atmos Energy Corporation,74.86,$7.87B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ato
ATW,"Atwood Oceanics, Inc.",13.85,$899.48M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atw
AUO,AU Optronics Corp,4.03,$3.88B,2002,Technology,Semiconductors,http://www.nasdaq.com/symbol/auo
ATHM,Autohome Inc.,29.79,$3.37B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/athm
ALV,"Autoliv, Inc.",116.09,$10.24B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alv
AN,"AutoNation, Inc.",51.32,$5.19B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/an
AZO,"AutoZone, Inc.",779.81,$22.32B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo
AVB,"AvalonBay Communities, Inc.",176.26,$24.21B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/avb
AGR,"Avangrid, Inc.",39.51,$12.21B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/agr
ACP,Avenue Income Credit Strategies Fund,13.93,$182.12M,2011,n/a,n/a,http://www.nasdaq.com/symbol/acp
AVY,Avery Dennison Corporation,72.15,$6.42B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/avy
AVH,Avianca Holdings S.A.,9.83,$1.23B,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/avh
AVA,Avista Corporation,39.35,$2.53B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava
AVT,"Avnet, Inc.",47.18,$6.02B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/avt
AVP,"Avon Products, Inc.",5.52,$2.42B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/avp
AVX,AVX Corporation,16.36,$2.74B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx
AXTA,Axalta Coating Systems Ltd.,28.18,$6.78B,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta
AXS,Axis Capital Holdings Limited,65.29,$5.77B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/axs
AXS^C,Axis Capital Holdings Limited,25.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^c
AXS^D,Axis Capital Holdings Limited,24.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^d
AXS^E,Axis Capital Holdings Limited,22.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^e
AXON          ,Axovant Sciences Ltd.,12.96,$1.29B,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axon
AZRE,Azure Power Global Limited,16.875,$437.33M,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/azre
AZZ,AZZ Inc.,59.8,$1.55B,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/azz
BGS,"B&G Foods, Inc.",44.45,$2.95B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs
BW,Babcock,17.15,$834.95M,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/bw
BGH,Babson Global Short Duration High Yield Fund,19.75,$396.14M,2012,n/a,n/a,http://www.nasdaq.com/symbol/bgh
BMI,"Badger Meter, Inc.",38.05,$1.11B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi
BHI,Baker Hughes Incorporated,60.92,$25.76B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi
BBN,BalckRock Taxable Municipal Bond Trust,21.9,$1.25B,2010,n/a,n/a,http://www.nasdaq.com/symbol/bbn
BLL,Ball Corporation,76.17,$13.31B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll
BGE^B,Baltimore Gas & Electric Company,25.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bge^b
BANC,"Banc of California, Inc.",16.85,$837.87M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc
BANC^C,"Banc of California, Inc.",25.9501,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^c
BANC^D,"Banc of California, Inc.",25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^d
BANC^E,"Banc of California, Inc.",25.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^e
BBVA,Banco Bilbao Viscaya Argentaria S.A.,6.63,$43.54B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva
BBD,Banco Bradesco Sa,9.63,$53.27B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbd
BBDO,Banco Bradesco Sa,9.79,$54.16B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbdo
BCH,Banco De Chile,71.29,$11.68B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",29.2,$1.14B,1992,Finance,Commercial Banks,http://www.nasdaq.com/symbol/blx
BSBR,Banco Santander Brasil SA,9.76,$74.72B,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr
BSAC,Banco Santander Chile,21.85,$10.29B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac
SAN,"Banco Santander, S.A.",5.41,$78.09B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/san
SAN^A,"Banco Santander, S.A.",25.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^a
SAN^B,"Banco Santander, S.A.",24.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^b
SAN^C,"Banco Santander, S.A.",25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^c
SAN^I,"Banco Santander, S.A.",25.2979,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^i
CIB,BanColombia S.A.,37.98,$9.13B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cib
BXS,"BancorpSouth, Inc.",30.9,$2.89B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs
BAC,Bank of America Corporation,23.01,$232.52B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac
BAC.WS.A,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.a
BAC.WS.B,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.b
BAC^A,Bank of America Corporation,25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^a
BAC^C,Bank of America Corporation,25.66,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^c
BAC^D,Bank of America Corporation,25.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^d
BAC^E,Bank of America Corporation,22.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^e
BAC^I,Bank of America Corporation,25.7059,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^i
BAC^L,Bank of America Corporation,1184.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^l
BAC^W,Bank of America Corporation,26.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^w
BAC^Y,Bank of America Corporation,26.18,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^y
BML^G,Bank of America Corporation,20.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^g
BML^H,Bank of America Corporation,20.248,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^h
BML^I,Bank of America Corporation,25.527,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^i
BML^J,Bank of America Corporation,23.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^j
BML^L,Bank of America Corporation,23.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^l
BOH,Bank of Hawaii Corporation,89.46,$3.82B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boh
BMO,Bank Of Montreal,74.64,$48.36B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmo
NTB,Bank of N.T. Butterfield & Son Limited (The),32.1,$1.71B,2016,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ntb
BK,Bank Of New York Mellon Corporation (The),47.74,$50.48B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk
BK^C,Bank Of New York Mellon Corporation (The),24.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bk^c
BNS,Bank of Nova Scotia (The),59.11,$71.43B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bns
RATE,"Bankrate, Inc.",11.2,$1.01B,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/rate
BKU,"BankUnited, Inc.",36.53,$3.8B,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bku
BCS,Barclays PLC,11.38,$48.2B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bcs
BCS^A,Barclays PLC,25.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^a
BCS^D,Barclays PLC,25.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^d
MCI,Barings Corporate Investors,15.65,$309.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mci
MPV,Barings Participation Investors,14.3,$148.28M,1988,n/a,n/a,http://www.nasdaq.com/symbol/mpv
BNED,"Barnes & Noble Education, Inc",11.21,$518.76M,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bned
BKS,"Barnes & Noble, Inc.",11.1,$806.78M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks
B,"Barnes Group, Inc.",47.7,$2.57B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b
CUDA,"Barracuda Networks, Inc.",24.21,$1.28B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/cuda
ABX,Barrick Gold Corporation,16.87,$19.66B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx
BAS,"Basic Energy Services, Inc.",35.35,$912.94M,2005,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/bas
BAX,Baxter International Inc.,46.45,$25.27B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax
BTE,Baytex Energy Corp,4.45,$1.04B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bte
BBT,BB&T Corporation,46.52,$37.75B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt
BBT^D,BB&T Corporation,25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^d
BBT^E,BB&T Corporation,24.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^e
BBT^F,BB&T Corporation,24.2763,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^f
BBT^G,BB&T Corporation,24.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^g
BBT^H,BB&T Corporation,25.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^h
BFR,BBVA Banco Frances S.A.,18.03,$3.23B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bfr
BCE,"BCE, Inc.",44.33,$38.6B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bce
BZH,"Beazer Homes USA, Inc.",13.31,$446.49M,1994,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzh
BDX,"Becton, Dickinson and Company",173.35,$40.08B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx
BDC,Belden Inc,77.79,$3.28B,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/bdc
BDC^B,Belden Inc,108.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bdc^b
BXE,Bellatrix Exploration Ltd,0.9351,$230.58M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bxe
BEL,Belmond Ltd.,13.2,$1.34B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/bel
BMS,"Bemis Company, Inc.",49.65,$4.65B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bms
BHE,"Benchmark Electronics, Inc.",30.8,$1.51B,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/bhe
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.a
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.b
BHLB,"Berkshire Hills Bancorp, Inc.",35.4,$1.26B,n/a,Finance,Banks,http://www.nasdaq.com/symbol/bhlb
BBY,"Best Buy Co., Inc.",43.83,$13.76B,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby
BGCA,"BGC Partners, Inc.",25.92,n/a,2012,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgca
BHP,BHP Billiton Limited,39.84,$106.02B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bhp
BBL,BHP Billiton plc,35.45,$94.34B,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/bbl
BIG,"Big Lots, Inc.",50.46,$2.25B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big
BH,Biglari Holdings Inc.,477.98,$987.97M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bh
BBG,Bill Barrett Corporation,7.07,$535.37M,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbg
BIOA,BioAmber Inc.,5.79,$177.09M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bioa
BIOA.WS,BioAmber Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bioa.ws
BIO,"Bio-Rad Laboratories, Inc.",188.46,$5.57B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio
BIO.B,"Bio-Rad Laboratories, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bio.b
BITA,Bitauto Holdings Limited,22.23,$1.57B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/bita
BKH,Black Hills Corporation,61.13,$3.25B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkh
BKHU,Black Hills Corporation,66.96,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkhu
BKFS,"Black Knight Financial Services, Inc.",36.9,$5.68B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bkfs
BSM,"Black Stone Minerals, L.P.",18.84,$3.6B,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bsm
BJZ,Blackrock California Municipal 2018 Term Trust,15.0982,$97.13M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bjz
BFZ,BlackRock California Municipal Income Trust,14.87,$474.24M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bfz
CII,Blackrock Capital and Income Strategies Fund Inc,13.77,$607.55M,2004,n/a,n/a,http://www.nasdaq.com/symbol/cii
BHK,Blackrock Core Bond Trust,13.17,$710.33M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bhk
HYT,"Blackrock Corporate High Yield Fund, Inc.",10.99,$1.39B,2003,n/a,n/a,http://www.nasdaq.com/symbol/hyt
BTZ,BlackRock Credit Allocation Income Trust,12.92,$1.4B,2006,n/a,n/a,http://www.nasdaq.com/symbol/btz
DSU,"Blackrock Debt Strategies Fund, Inc.",11.44,$712.76M,1998,n/a,n/a,http://www.nasdaq.com/symbol/dsu
BHL,Blackrock Defined Opportunity Credit Trust,13.755,$124.4M,2008,n/a,n/a,http://www.nasdaq.com/symbol/bhl
BGR,BlackRock Energy and Resources Trust,14.52,$433.06M,2004,n/a,n/a,http://www.nasdaq.com/symbol/bgr
BDJ,Blackrock Enhanced Equity Dividend Trust,8.19,$1.55B,2005,n/a,n/a,http://www.nasdaq.com/symbol/bdj
EGF,"Blackrock Enhanced Government Fund, Inc",13.2,$95.26M,2005,n/a,n/a,http://www.nasdaq.com/symbol/egf
