Symbol	Name	LastSale	MarketCap	IPOyear	Sector	industry	Summary Quote
FENX	"Fenix Parts, Inc."	2.7	$53.88M	2015	Consumer Services	Motor Vehicles	http://www.nasdaq.com/symbol/fenx
GSM	Ferroglobe PLC	9.72	$1.67B	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/gsm
FCSC	Fibrocell Science Inc	0.8409	$36.98M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/fcsc
FGEN	"FibroGen, Inc"	25.5	$1.61B	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/fgen
ONEQ	Fidelity Nasdaq Composite Index Tracking Stock	219.27	$723.59M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/oneq
LION	Fidelity Southern Corporation	23.37	$610.88M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/lion
FDUS	Fidus Investment Corporation	16.25	$364.53M	2011	n/a	n/a	http://www.nasdaq.com/symbol/fdus
FRGI	"Fiesta Restaurant Group, Inc."	27.65	$743.5M	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/frgi
FSAM	Fifth Street Asset Management Inc.	6.8	$336.32M	2014	Finance	Investment Managers	http://www.nasdaq.com/symbol/fsam
FSC	Fifth Street Finance Corp.	5.56	$796.52M	2008	n/a	n/a	http://www.nasdaq.com/symbol/fsc
FSCFL	Fifth Street Finance Corp.	25.1999	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fscfl
FSFR	Fifth Street Senior Floating Rate Corp.	9.14	$269.33M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fsfr
FITB	Fifth Third Bancorp	27.29	$20.58B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fitb
FITBI	Fifth Third Bancorp	28.1	$505.8M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fitbi
FNGN	"Financial Engines, Inc."	36.35	$2.25B	2010	Finance	Investment Managers	http://www.nasdaq.com/symbol/fngn
FISI	"Financial Institutions, Inc."	33.2	$482.32M	1999	Finance	Major Banks	http://www.nasdaq.com/symbol/fisi
FNSR	Finisar Corporation	29.45	$3.26B	1999	Technology	Semiconductors	http://www.nasdaq.com/symbol/fnsr
FNJN	"Finjan Holdings, Inc."	1.37	$31.37M	n/a	Miscellaneous	Multi-Sector Companies	http://www.nasdaq.com/symbol/fnjn
FEYE	"FireEye, Inc."	13.44	$2.3B	2013	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/feye
FBNC	First Bancorp	27.81	$578.12M	1987	Finance	Major Banks	http://www.nasdaq.com/symbol/fbnc
FNLC	"First Bancorp, Inc (ME)"	26.92	$290.51M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fnlc
FRBA	First Bank	12.45	$98.19M	2013	n/a	n/a	http://www.nasdaq.com/symbol/frba
BUSE	First Busey Corporation	30.97	$1.18B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/buse
FBIZ	"First Business Financial Services, Inc."	24.5	$213.32M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fbiz
FCAP	"First Capital, Inc."	31.8999	$106.47M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/fcap
FCFS	"First Cash, Inc."	44	$2.13B	1991	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/fcfs
FCNCA	"First Citizens BancShares, Inc."	357.9	$4.3B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fcnca
FCBC	"First Community Bancshares, Inc."	29.6	$502.89M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fcbc
FCCO	First Community Corporation	18.45	$123.68M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fcco
FCFP	"First Community Financial Partners, Inc."	10.8	$186.17M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fcfp
FBNK	"First Connecticut Bancorp, Inc."	21.8	$344.64M	2011	Finance	Banks	http://www.nasdaq.com/symbol/fbnk
FDEF	First Defiance Financial Corp.	48	$431.09M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/fdef
FFBC	First Financial Bancorp.	28.05	$1.74B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ffbc
FFBCW	First Financial Bancorp.	17.15	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ffbcw
FFIN	"First Financial Bankshares, Inc."	43.85	$2.9B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ffin
THFF	First Financial Corporation Indiana	50.5	$615.38M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/thff
FFNW	"First Financial Northwest, Inc."	19.22	$210.1M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ffnw
FFWM	First Foundation Inc.	28.51	$465.5M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ffwm
FGBI	"First Guaranty Bancshares, Inc."	23.5	$178.82M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/fgbi
FHB	"First Hawaiian, Inc."	33.19	$4.63B	2016	Finance	Major Banks	http://www.nasdaq.com/symbol/fhb
INBK	First Internet Bancorp	31	$200.82M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/inbk
INBKL	First Internet Bancorp	24.72	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/inbkl
FIBK	"First Interstate BancSystem, Inc."	41.95	$3.19B	2010	Finance	Major Banks	http://www.nasdaq.com/symbol/fibk
FRME	First Merchants Corporation	36.85	$1.5B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/frme
FMBH	"First Mid-Illinois Bancshares, Inc."	32.24	$401.63M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fmbh
FMBI	"First Midwest Bancorp, Inc."	24.87	$2.02B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fmbi
FNBC	First NBC Bank Holding Company	6.15	$118.27M	2013	Finance	Major Banks	http://www.nasdaq.com/symbol/fnbc
FNWB	First Northwest Bancorp	15.39	$200.19M	2015	Finance	Banks	http://www.nasdaq.com/symbol/fnwb
FSFG	"First Savings Financial Group, Inc."	45.0622	$99.44M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/fsfg
FSLR	"First Solar, Inc."	35.75	$3.71B	2006	Technology	Semiconductors	http://www.nasdaq.com/symbol/fslr
FSBK	First South Bancorp Inc	11.82	$112.23M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fsbk
FAAR	First Trust Alternative Absolute Return Strategy ETF	28.6646	$2.87M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/faar
FPA	First Trust Asia Pacific Ex-Japan AlphaDEX Fund	28.67	$34.4M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fpa
BICK	First Trust BICK Index Fund	23.2669	$8.14M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bick
FBZ	First Trust Brazil AlphaDEX Fund	14.83	$105.29M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fbz
FCAN	First Trust Canada AlphaDEX Fund	24.3647	$7.31M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fcan
FTCS	First Trust Capital Strength ETF	41.48	$327.69M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftcs
FCEF	First Trust CEF Income Opportunity ETF	20.4094	$16.43M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fcef
FCA	First Trust China AlphaDEX Fund	20.0108	$4M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fca
SKYY	First Trust Cloud Computing ETF	35.91	$673.31M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/skyy
FDT	First Trust Developed Markets Ex-US AlphaDEX Fund	49.5	$165.92M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fdt
FDTS	First Trust Developed Markets ex-US Small Cap AlphaDEX Fund	34.3809	$6.88M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fdts
FVC	First Trust Dorsey Wright Dynamic Focus 5 ETF	22.16	$262.6M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fvc
FV	First Trust Dorsey Wright Focus 5 ETF	23.78	$2.68B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fv
IFV	First Trust Dorsey Wright International Focus 5 ETF	18.02	$378.42M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ifv
FEM	First Trust Emerging Markets AlphaDEX Fund	21.35	$154.79M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fem
FEMB	First Trust Emerging Markets Local Currency Bond ETF	40.73	$20.37M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/femb
FEMS	First Trust Emerging Markets Small Cap AlphaDEX Fund	31.79	$98.55M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fems
FTSM	First Trust Enhanced Short Maturity ETF	59.95	$533.54M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftsm
FEP	First Trust Europe AlphaDEX Fund	29.9701	$245.75M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fep
FEUZ	First Trust Eurozone AlphaDEX ETF	33.33	$6.67M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/feuz
FGM	First Trust Germany AlphaDEX Fund	37.32	$98.9M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fgm
FTGC	First Trust Global Tactical Commodity Strategy Fund	20.89	$152.57M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftgc
FTHI	First Trust High Income ETF	21.5523	$46.86M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fthi
HYLS	First Trust High Yield Long/Short ETF	48.8	$1.1B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/hyls
FHK	First Trust Hong Kong AlphaDEX Fund	33.68	$8.42M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fhk
FTAG	First Trust Indxx Global Agriculture ETF	23.55	$4.47M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftag
FTRI	First Trust Indxx Global Natural Resources Income ETF	11.61	$11.03M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftri
FPXI	First Trust International IPO ETF	26.46	$2.65M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fpxi
YDIV	First Trust International Multi-Asset Diversified Income Index	16.4944	$9.07M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ydiv
FJP	First Trust Japan AlphaDEX Fund	49.3507	$49.35M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fjp
FEX	First Trust Large Cap Core AlphaDEX Fund	49.62	$1.47B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fex
FTC	First Trust Large Cap Growth AlphaDEX Fund	50.29	$605.99M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftc
FTA	First Trust Large Cap Value AlphaDEX Fund	47.41	$955.31M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fta
FLN	First Trust Latin America AlphaDEX Fund	19.96	$113.77M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fln
FTLB	First Trust Low Beta Income ETF	21.3199	$5.33M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftlb
LMBS	First Trust Low Duration Opportunities ETF	52.23	$349.94M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/lmbs
FMB	First Trust Managed Municipal ETF	51.81	$88.08M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fmb
FMK	First Trust Mega Cap AlphaDEX Fund	28.63	$15.75M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fmk
FNX	First Trust Mid Cap Core AlphaDEX Fund	57.42	$723.49M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fnx
FNY	First Trust Mid Cap Growth AlphaDEX Fund	32.22	$88.61M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fny
FNK	First Trust Mid Cap Value AlphaDEX Fund	33.39	$68.45M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fnk
FAD	First Trust Multi Cap Growth AlphaDEX Fund	53.9692	$83.65M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fad
FAB	First Trust Multi Cap Value AlphaDEX Fund	50.9982	$114.75M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fab
MDIV	First Trust Multi-Asset Diversified Income Index Fund	19.36	$851.84M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mdiv
MCEF	First Trust Municipal CEF Income Opportunity ETF	18.6787	$10.27M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mcef
QABA	First Trust NASDAQ ABA Community Bank Index Fund	52.22	$407.32M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qaba
FTXO	First Trust Nasdaq Bank ETF	26.4	$11.88M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftxo
QCLN	First Trust NASDAQ Clean Edge Green Energy Index Fund	15.9261	$53.35M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qcln
GRID	First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index 	41.7699	$18.8M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/grid
CIBR	First Trust NASDAQ Cybersecurity ETF	20.525	$143.68M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cibr
FTXG	First Trust Nasdaq Food & Beverage ETF	19.73	$4.93M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftxg
CARZ	First Trust NASDAQ Global Auto Index Fund	36.035	$23.42M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/carz
FTXN	First Trust Nasdaq Oil & Gas ETF	21.8652	$2.19M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftxn
FTXH	First Trust Nasdaq Pharmaceuticals ETF	19.1513	$1.92M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftxh
FTXD	First Trust Nasdaq Retail ETF	19.68	$1.97M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftxd
FTXL	First Trust Nasdaq Semiconductor ETF	23.48	$8.22M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftxl
FONE	First Trust NASDAQ Smartphone Index Fund	42.1622	$10.54M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fone
TDIV	First Trust NASDAQ Technology Dividend Index Fund	30.1	$629.24M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tdiv
FTXR	First Trust Nasdaq Transportation ETF	23.28	$2.33M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftxr
QQEW	First Trust NASDAQ-100 Equal Weighted Index Fund	48.18	$411.94M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qqew
QQXT	First Trust NASDAQ-100 Ex-Technology Sector Index Fund	42.23	$105.58M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qqxt
QTEC	First Trust NASDAQ-100- Technology Index Fund	54.68	$1.62B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qtec
AIRR	First Trust RBA American Industrial Renaissance ETF	23.69	$145.69M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/airr
QINC	First Trust RBA Quality Income ETF	22.94	$24.09M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qinc
RDVY	First Trust Rising Dividend Achievers ETF	25.08	$72.73M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rdvy
RFAP	First Trust RiverFront Dynamic Asia Pacific ETF	53.5599	$8.03M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfap
RFDI	First Trust RiverFront Dynamic Developed International ETF	53.8988	$64.68M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfdi
RFEM	First Trust RiverFront Dynamic Emerging Markets ETF	55.4	$11.08M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfem
RFEU	First Trust RiverFront Dynamic Europe ETF	53.43	$21.37M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/rfeu
FTSL	First Trust Senior Loan Fund ETF	48.67	$973.4M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftsl
FYX	First Trust Small Cap Core AlphaDEX Fund	54.35	$529.91M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fyx
FYC	First Trust Small Cap Growth AlphaDEX Fund	35.595	$101.45M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fyc
FYT	First Trust Small Cap Value AlphaDEX Fund	34.7	$112.78M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fyt
FKO	First Trust South Korea AlphaDEX Fund	22.8173	$4.56M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fko
FCVT	First Trust SSI Strategic Convertible Securities ETF	26.51	$19.88M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fcvt
FDIV	First Trust Strategic Income ETF	50.18	$82.8M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fdiv
FSZ	First Trust Switzerland AlphaDEX Fund	42.17	$101.21M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fsz
FTW	First Trust Taiwan AlphaDEX Fund	31.5085	$3.15M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ftw
TUSA	First Trust Total US Market AlphaDEX ETF	28.2033	$8.46M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tusa
FKU	First Trust United Kingdom AlphaDEX Fund	33.44	$28.42M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fku
FUNC	First United Corporation	14.25	$89.33M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/func
FUSB	"First US Bancshares, Inc."	11.22	$67.81M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fusb
SVVC	"Firsthand Technology Value Fund, Inc."	7.86	$58.41M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/svvc
FSV	FirstService Corporation	49.8	$1.72B	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/fsv
FISV	"Fiserv, Inc."	110.3	$23.94B	1986	Technology	EDP Services	http://www.nasdaq.com/symbol/fisv
FIVE	"Five Below, Inc."	41.27	$2.27B	2012	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/five
FPRX	"Five Prime Therapeutics, Inc."	48.62	$1.39B	2013	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/fprx
FVE	"Five Star Quality Care, Inc."	2.7	$133.68M	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/fve
FIVN	"Five9, Inc."	16.83	$891.46M	2014	Technology	EDP Services	http://www.nasdaq.com/symbol/fivn
FLEX	Flex Ltd.	14.67	$7.92B	1994	Technology	Electrical Products	http://www.nasdaq.com/symbol/flex
FLKS	"Flex Pharma, Inc."	4.98	$89.49M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/flks
FLXN	"Flexion Therapeutics, Inc."	19.19	$528.25M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/flxn
SKOR	FlexShares Credit-Scored US Corporate Bond Index Fund	50.2	$35.14M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/skor
LKOR	FlexShares Credit-Scored US Long Corporate Bond Index Fund	51.31	$12.83M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/lkor
MBSD	FlexShares Disciplined Duration MBS Index Fund	24.24	$32.72M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mbsd
ASET	FlexShares Real Assets Allocation Index Fund	25.9397	$1.3M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/aset
ESGG	FlexShares STOXX Global ESG Impact Index Fund	79.82	$7.98M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/esgg
ESG	FlexShares STOXX US ESG Impact Index Fund	53.4099	$5.34M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/esg
QLC	FlexShares US Quality Large Cap Index Fund	28.1	$7.03M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/qlc
FPAY	"FlexShopper, Inc."	5.615	$29.4M	n/a	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/fpay
FLXS	"Flexsteel Industries, Inc."	57.18	$444.53M	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/flxs
FLIR	"FLIR Systems, Inc."	35.64	$4.85B	1993	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/flir
FLDM	Fluidigm Corporation	7.78	$226.54M	2011	Capital Goods	Biotechnology: Laboratory Analytical Instruments	http://www.nasdaq.com/symbol/fldm
FFIC	Flushing Financial Corporation	29.02	$830.51M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ffic
FOMX	Foamix Pharmaceuticals Ltd.	10.64	$389.42M	2014	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/fomx
FOGO	"Fogo de Chao, Inc."	14.25	$400.79M	2015	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/fogo
FONR	Fonar Corporation	19.95	$125.4M	1981	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/fonr
FH	FORM Holdings Corp.	2.21	$34.93M	n/a	Miscellaneous	Multi-Sector Companies	http://www.nasdaq.com/symbol/fh
FORM	"FormFactor, Inc."	11.5	$813.62M	2003	Technology	Semiconductors	http://www.nasdaq.com/symbol/form
FORTY	Formula Systems (1985) Ltd.	39.9	$587.68M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/forty
FORR	"Forrester Research, Inc."	42.1	$766.98M	1996	Consumer Services	Diversified Commercial Services	http://www.nasdaq.com/symbol/forr
FRTA	"Forterra, Inc."	19.73	$1.26B	2016	Capital Goods	Building Materials	http://www.nasdaq.com/symbol/frta
FTNT	"Fortinet, Inc."	32.29	$5.59B	2009	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/ftnt
FBIO	"Fortress Biotech, Inc."	2.58	$126.1M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/fbio
FWRD	Forward Air Corporation	49.4	$1.51B	n/a	Transportation	Oil Refining/Marketing	http://www.nasdaq.com/symbol/fwrd
FORD	"Forward Industries, Inc."	1.21	$10.62M	n/a	Consumer Non-Durables	Plastic Products	http://www.nasdaq.com/symbol/ford
FWP	Forward Pharma A/S	18.35	$860.1M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/fwp
FOSL	"Fossil Group, Inc."	25.16	$1.21B	1993	Consumer Non-Durables	Consumer Specialties	http://www.nasdaq.com/symbol/fosl
FMI	"Foundation Medicine, Inc."	19.35	$678.38M	2013	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/fmi
FOXF	Fox Factory Holding Corp.	27	$995.25M	2013	Consumer Non-Durables	Motor Vehicles	http://www.nasdaq.com/symbol/foxf
FRAN	Francesca&#39;s Holdings Corporation	18.37	$694.05M	2011	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/fran
FELE	"Franklin Electric Co., Inc."	40.05	$1.85B	n/a	Consumer Durables	Metal Fabrications	http://www.nasdaq.com/symbol/fele
FRED	"Fred&#39;s, Inc."	16.66	$623.41M	1992	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/fred
RAIL	"Freightcar America, Inc."	15.31	$189.61M	2005	Capital Goods	Railroads	http://www.nasdaq.com/symbol/rail
FEIM	"Frequency Electronics, Inc."	11	$96.03M	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/feim
FRPT	"Freshpet, Inc."	10.05	$340.13M	2014	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/frpt
FTEO	"FRONTEO, Inc."	15	$269.28M	2013	n/a	n/a	http://www.nasdaq.com/symbol/fteo
FTR	Frontier Communications Corporation	3.54	$4.15B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ftr
FTRPR	Frontier Communications Corporation	74.15	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ftrpr
FRPH	"FRP Holdings, Inc."	38.35	$378.95M	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/frph
FSBW	"FS Bancorp, Inc."	35	$107.02M	2012	Finance	Banks	http://www.nasdaq.com/symbol/fsbw
FSBC	"FSB Bancorp, Inc."	14.32	$27.8M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/fsbc
FTD	"FTD Companies, Inc."	23.27	$633.45M	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/ftd
FTEK	"Fuel Tech, Inc."	1.13	$26.49M	n/a	Capital Goods	Pollution Control Equipment	http://www.nasdaq.com/symbol/ftek
FCEL	"FuelCell Energy, Inc."	1.9	$63.73M	n/a	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/fcel
FLGT	"Fulgent Genetics, Inc."	13.67	$241.63M	2016	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/flgt
FORK	Fuling Global Inc.	2.5	$39.33M	2015	Consumer Non-Durables	Plastic Products	http://www.nasdaq.com/symbol/fork
FLL	"Full House Resorts, Inc."	2.25	$51.45M	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/fll
